wave,real,imag,abs,
0.0,2.1094237467877974e-15,0.0,2.1094237467877974e-15
0.7131184858567774,9.103828801926284e-15,-25.0,25.0
1.1997464034600083,3.3306690738754696e-15,7.216449660063518e-16,3.4079506945718548e-15
1.3191810689798316,-3.1086244689504383e-15,6.494804694057166e-15,7.200419022730857e-15
1.0695389263941886,6.772360450213455e-15,-6.050715484207103e-15,9.081631127635553e-15
0.5877852522924732,2.2870594307278225e-14,-24.999999999999996,24.999999999999996
0.09676185363621537,4.3298697960381105e-15,1.2378986724570495e-14,1.3114384651127771e-14
-0.18054327351936428,8.215650382226158e-15,6.439293542825908e-15,1.0438458340849585e-14
-0.10672859079313857,-1.815214645262131e-14,3.885780586188048e-15,1.8563397092165225e-14
0.3170418001735462,5.551115123125783e-15,1.4210854715202004e-14,1.5256581230628793e-14
0.9510565162951533,1.532107773982716e-14,4.3298697960381105e-15,1.592115559752088e-14
1.5700725030211622,7.216449660063518e-16,9.658940314238862e-15,9.685860800723445e-15
1.9490832447234254,-1.7839896226945484e-14,1.532107773982716e-14,2.3515895060533227e-14
1.9490832447234252,1.3683498778505054e-14,0.0,1.3683498778505054e-14
1.570072503021162,-7.993605777301127e-15,-6.661338147750939e-15,1.040534282191528e-14
0.951056516295154,-1.426636586643326e-14,1.8318679906315083e-14,2.3218596610152045e-14
0.31704180017354666,-1.3766765505351941e-14,1.0547118733938987e-14,1.7342593406614676e-14
-0.10672859079313901,1.8596235662471372e-14,-3.552713678800501e-15,1.8932558075910086e-14
-0.1805432735193645,3.1086244689504383e-15,-6.661338147750939e-15,7.350984424391015e-15
0.09676185363621503,2.864375403532904e-14,-2.19824158875781e-14,3.610666494555922e-14
0.5877852522924728,-2.4313884239290928e-14,-3.3362201889985954e-14,4.128197526463362e-14
1.069538926394188,6.439293542825908e-15,-8.271161533457416e-15,1.0482204655664049e-14
1.3191810689798318,7.882583474838611e-15,3.4416913763379853e-15,8.60118374223909e-15
1.1997464034600076,2.19824158875781e-14,4.299338662860919e-14,4.828724367834136e-14
0.7131184858567763,-3.674838211509268e-14,1.6930901125533637e-15,3.6787363893137136e-14
7.34788079488412e-16,-1.7430501486614958e-14,2.2569368271935906e-14,2.8516640164457544e-14
-0.7131184858567768,8.215650382226158e-15,-3.698430450782553e-14,3.788582440874867e-14
-1.1997464034600085,-2.275957200481571e-14,-3.9968028886505635e-14,4.599392841359542e-14
-1.319181068979832,3.930189507173054e-14,3.3861802251067274e-14,5.187736122741501e-14
-1.0695389263941861,2.6756374893466273e-14,-7.172040739078511e-14,7.654881079246036e-14
-0.5877852522924738,1.887379141862766e-14,1.2545520178264269e-14,2.266296712827116e-14
-0.09676185363621626,8.215650382226158e-15,3.93574062229618e-14,4.020575003407106e-14
0.18054327351936394,-8.609779555968089e-14,2.919886554764162e-14,9.091426812940782e-14
0.10672859079313857,2.375877272697835e-14,1.1324274851176597e-14,2.6319545634322812e-14
-0.3170418001735489,-1.1185496973098452e-13,-3.8968828164342995e-14,1.1844873921668206e-13
-0.9510565162951526,-2.142730437526552e-14,-6.294964549624638e-14,6.649652051719221e-14
-1.5700725030211613,3.674838211509268e-14,-2.8754776337791554e-14,4.6661341068525676e-14
-1.949083244723425,1.5612511283791264e-15,-4.3298697960381105e-14,4.33268363736631e-14
-1.9490832447234254,-6.486478021372477e-14,3.6637359812630166e-15,6.496816661654554e-14
-1.5700725030211595,2.4980018054066022e-14,1.021405182655144e-13,1.0515078113608736e-13
-0.9510565162951546,-5.21249710061511e-14,1.8984813721090177e-14,5.5474640642518694e-14
-0.317041800173544,-9.103828801926284e-15,1.0158540675320182e-13,1.0199252209877078e-13
0.10672859079313834,4.973799150320701e-14,1.5210055437364645e-14,5.2011667779266596e-14
0.18054327351936428,-8.493206138382448e-15,-1.0658141036401503e-14,1.3628298531397197e-14
-0.09676185363621714,-7.438494264988549e-15,1.486033518460772e-13,1.4878940613101218e-13
-0.5877852522924722,-5.4067861299245124e-14,25.000000000000025,25.000000000000025
-1.0695389263941897,3.4083846855992306e-14,-1.2850831510036187e-13,1.329514786169625e-13
-1.3191810689798311,-1.1479706074624119e-13,4.363176486776865e-14,1.2280918557442044e-13
-1.1997464034600074,-5.88418203051333e-15,3.294586825575152e-14,3.346720534035598e-14
-0.7131184858567751,-3.9412917374193057e-13,24.999999999999854,24.999999999999854
